,Depósito Padre,SKU,Descripción,Lote,Fecha de Vencimiento,Dias al Vencimiento,cajas_x_pallets,Cajas Disponibles
605,    CDCDCO1,6030010026               ,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",011123                        ,7/28/2024,165,108,0.0
606,    CDCDCO1,6030010026               ,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",051023                        ,7/1/2024,138,108,0.0
607,    CDCDCO1,6030010026               ,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",171123                        ,8/13/2024,181,108,1830.0
608,    CDCDCO1,6030010026               ,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",221023                        ,7/18/2024,155,108,432.0
609,    CDCDCO1,6030010129               ,"MAYO,NATURA,RVL 31%,L.G,192,8CC,SH,ST (SIN TAPA),ESP,M.I./A",050323                        ,10/31/2024,260,377,0.0
610,    CDCDCO1,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",011123                        ,7/28/2024,165,272,7616.0
611,    CDCDCO1,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",071023                        ,7/3/2024,140,272,0.0
612,    CDCDCO1,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",091023                        ,7/5/2024,142,272,3436.0
613,    CDCDCO1,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",151023                        ,7/11/2024,148,272,1632.0
614,    CDCDCO1,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",151123                        ,8/11/2024,179,272,7888.0
615,    CDCDCO1,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",210923                        ,6/17/2024,124,272,0.0
616,    CDCDCO1,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",211123                        ,8/17/2024,185,272,5712.0
617,    CDCDCO1,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",231023                        ,7/19/2024,156,272,1360.0
618,    CDCDCO1,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",231123                        ,8/19/2024,187,272,272.0
619,    CDCDCO1,6030010208               ,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",060124                        ,10/2/2024,231,80,160.0
620,    CDCDCO1,6030040007               ,"MAYO,MAYOLIVA,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",151223                        ,10/11/2024,240,144,144.0
621,    CDCDCO1,6030040040               ,"MAYO,MAYOLIVA,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./ARL",151223                        ,10/10/2024,239,260,500.0
622,    CDCDCO1,6030040073               ,"MAYO,MAYOLIVA,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./ARL",241023                        ,8/19/2024,187,272,240.0
623,    CDCDCO1,6030040073               ,"MAYO,MAYOLIVA,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./ARL",250823                        ,6/20/2024,127,272,0.0
624,    CDCDCO1,6030050069               ,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",R280923                       ,6/24/2024,131,272,6798.0
625,    CDCDCO1,6030050070               ,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",R280923                       ,6/24/2024,131,260,8676.0
626,    CDCDCO1,6030050070               ,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",R290923                       ,6/25/2024,132,260,6760.0
627,    CDCDCO1,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",R101023                       ,7/6/2024,143,144,54.0
628,    CDCDCO1,6040100003               ,"KET,NATURA,4,3000GR,SH,ST,ESP,M.I.",120124                        ,11/7/2024,267,80,80.0
629,    CDCDCO1,6040100009               ,"KET,NATURA,12,500 G,DP,CT,ESP,M.I.",030923                        ,6/29/2024,136,144,0.0
630,    CDCDCO1,6040100009               ,"KET,NATURA,12,500 G,DP,CT,ESP,M.I.",161123                        ,9/11/2024,210,144,144.0
631,    CDCDCO1,6040100010               ,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MERCADO INTER",040124                        ,10/30/2024,259,260,1540.0
632,    CDCDCO1,6050100002               ,"SGOLF,NATURA,20,125 CC,SH,ST,ESP,M.I.",290923                        ,6/25/2024,132,272,0.0
633,    CDCDCO1,6050100007               ,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,MERCADO INT",011023                        ,6/27/2024,134,260,0.0
634,    CDCDCO1,6050100007               ,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,MERCADO INT",230124                        ,10/19/2024,248,260,1531.0
635,    CDCDCO1,6090020009               ,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",011023                        ,7/27/2024,164,260,0.0
636,    CDCDCO1,6090020009               ,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",061123                        ,9/1/2024,200,260,1260.0
637,    CDCDCO1,6090020009               ,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",180124                        ,11/13/2024,273,260,260.0
638,    CDCDCO1,6090020011               ,"MOSTAZA,ADEREZO NATURA,12,500G,DP,CT,ESP,M.I.",011223                        ,9/26/2024,225,144,144.0
639,    CDCDCO1,6090020012               ,"MOSTAZA,ADEREZO NATURA,4,3000GR,SH,ST,ESP,M.I.",161223                        ,10/11/2024,240,80,80.0
640,    CDCDCO1,6090020012               ,"MOSTAZA,ADEREZO NATURA,4,3000GR,SH,ST,ESP,M.I.",240823                        ,6/19/2024,126,80,10.0
641,    CDCDCO2,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",161123                        ,11/14/2025,639,60,0.0
642,    CDCDCO2,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",240923                        ,9/23/2025,587,60,0.0
643,    CDCDCO2,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",241123                        ,11/23/2025,648,60,0.0
644,    CDCDCO2,6010010008               ,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",021023                        ,10/1/2025,595,50,628.0
645,    CDCDCO2,6010010008               ,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",180923                        ,9/20/2025,584,50,0.0
646,    CDCDCO2,6010010077               ,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",010224                        ,1/31/2026,717,72,8064.0
647,    CDCDCO2,6010010077               ,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",111123                        ,11/10/2025,635,72,0.0
648,    CDCDCO2,6010010077               ,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",171223                        ,12/16/2025,671,72,0.0
649,    CDCDCO2,6010010077               ,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",210124                        ,1/20/2026,706,72,5616.0
650,    CDCDCO2,6010010077               ,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",220923                        ,9/21/2025,585,72,0.0
651,    CDCDCO2,6010010077               ,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",231223                        ,12/22/2025,677,72,0.0
652,    CDCDCO2,6010010077               ,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",290923                        ,9/29/2025,593,72,0.0
653,    CDCDCO2,6010010112               ,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL",110923                        ,9/10/2025,574,60,0.0
654,    CDCDCO2,6010010112               ,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL",190923                        ,9/19/2025,583,60,0.0
655,    CDCDCO2,6010010112               ,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL",260124                        ,1/25/2026,711,60,2880.0
656,    CDCDCO2,6010010112               ,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL",280923                        ,9/27/2025,591,60,42.0
657,    CDCDCO2,6010040111               ,"AC,CADA DIA,GIR,12X900ML,B,ESP,M.I.",181123                        ,11/17/2025,642,105,6825.0
658,    CDCDCO2,6030010007               ,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",011023                        ,6/27/2024,134,260,0.0
659,    CDCDCO2,6030010007               ,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",110124                        ,10/7/2024,236,260,0.0
660,    CDCDCO2,6030010007               ,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",111023                        ,7/7/2024,144,260,0.0
661,    CDCDCO2,6030010007               ,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",120124                        ,10/8/2024,237,260,5720.0
662,    CDCDCO2,6030010019               ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",011223                        ,8/27/2024,195,144,668.0
663,    CDCDCO2,6030010019               ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",120124                        ,10/8/2024,237,144,2016.0
664,    CDCDCO2,6030010019               ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",131123                        ,8/9/2024,177,144,0.0
665,    CDCDCO2,6030010026               ,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",171123                        ,8/13/2024,181,108,0.0
666,    CDCDCO2,6030010026               ,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",221023                        ,7/18/2024,155,108,2908.0
667,    CDCDCO2,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",011023                        ,6/27/2024,134,272,7616.0
668,    CDCDCO2,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",180923                        ,6/14/2024,121,272,0.0
669,    CDCDCO2,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",210923                        ,6/17/2024,124,272,8962.0
670,    CDCDCO2,6030010208               ,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",241123                        ,8/20/2024,188,80,1120.0
671,    CDCDCO2,6030040073               ,"MAYO,MAYOLIVA,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./ARL",250823                        ,6/20/2024,127,272,476.0
672,    CDCDCO2,6030050069               ,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",R121023                       ,7/8/2024,145,272,882.0
673,    CDCDCO2,6030050070               ,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",R290923                       ,6/25/2024,132,260,4080.0
674,    CDCDCO2,6030050070               ,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",R300923                       ,6/26/2024,133,260,7357.0
675,    CDCDCO2,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",R191023                       ,7/15/2024,152,144,0.0
676,    CDCDCO2,6030050072               ,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO INTERNO",R231023                       ,7/19/2024,156,108,16.0
677,    CDCDCO2,6030050074               ,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",R211023                       ,7/17/2024,154,80,160.0
678,    CDCDCO2,6040100003               ,"KET,NATURA,4,3000GR,SH,ST,ESP,M.I.",230923                        ,7/19/2024,156,80,27.0
679,    CDCDCO2,6040100009               ,"KET,NATURA,12,500 G,DP,CT,ESP,M.I.",030923                        ,6/29/2024,136,144,16.0
680,    CDCDCO2,6040100010               ,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MERCADO INTER",030923                        ,6/29/2024,136,260,18200.0
681,    CDCDCO2,6040100010               ,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MERCADO INTER",230923                        ,7/19/2024,156,260,3640.0
682,    CDCDCO2,6050100002               ,"SGOLF,NATURA,20,125 CC,SH,ST,ESP,M.I.",290923                        ,6/25/2024,132,272,2.0
683,    CDCDCO2,6050100004               ,"SGOLF,NATURA,4,2900 CC,SH,ST,ESP,M.I.",011023                        ,6/27/2024,134,80,39.0
684,    CDCDCO2,6050100007               ,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,MERCADO INT",011023                        ,6/27/2024,134,260,3640.0
685,    CDCDCO2,6050100007               ,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,MERCADO INT",290923                        ,6/25/2024,132,260,6127.0
686,    CDCDCO2,6090020009               ,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",240823                        ,6/19/2024,126,260,9240.0
687,    CDCDCO2,6090020009               ,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",270823                        ,6/22/2024,129,260,7280.0
688,    CDCDCO2,6090020011               ,"MOSTAZA,ADEREZO NATURA,12,500G,DP,CT,ESP,M.I.",120923                        ,7/8/2024,145,144,408.0
689,    CDCDCO2,6090020012               ,"MOSTAZA,ADEREZO NATURA,4,3000GR,SH,ST,ESP,M.I.",190923                        ,7/15/2024,152,80,11.0
690,    CDCDCO3,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",241123                        ,11/23/2025,648,60,0.0
691,    CDCDCO3,6010550008               ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",291/23                        ,10/17/2025,611,224,0.0
692,    CDCDCO3,6010550008               ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",292/23                        ,10/18/2025,612,224,0.0
693,    CDCDCO3,6030010007               ,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",071023                        ,7/3/2024,140,260,0.0
694,    CDCDCO3,6030010007               ,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",121123                        ,8/8/2024,176,260,0.0
695,    CDCDCO3,6030010007               ,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",181123                        ,8/14/2024,182,260,0.0
696,    CDCDCO3,6030010007               ,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",201123                        ,8/16/2024,184,260,0.0
697,    CDCDCO3,6030010019               ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",101123                        ,8/6/2024,174,144,0.0
698,    CDCDCO3,6030010019               ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",131123                        ,8/9/2024,177,144,0.0
699,    CDCDCO3,6030010026               ,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",171123                        ,8/13/2024,181,108,0.0
700,    CDCDCO3,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",121123                        ,8/8/2024,176,272,0.0
701,    CDCDCO3,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",151123                        ,8/11/2024,179,272,0.0
702,    CDCDCO3,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",211123                        ,8/17/2024,185,272,0.0
703,    CDCDCO3,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",231123                        ,8/19/2024,187,272,0.0
704,    CDCDCS1,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",061223                        ,12/5/2025,660,60,0.0
705,    CDCDCS1,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",070124                        ,1/7/2026,693,60,0.0
706,    CDCDCS1,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",161023                        ,10/15/2025,609,60,0.0
707,    CDCDCS1,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",161123                        ,11/14/2025,639,60,0.0
708,    CDCDCS1,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",170124                        ,1/16/2026,702,60,0.0
709,    CDCDCS1,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",241123                        ,11/23/2025,648,60,0.0
710,    CDCDCS1,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",250124                        ,1/24/2026,710,60,0.0
711,    CDCDCS1,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",271023                        ,10/26/2025,620,60,0.0
712,    CDCDCS1,6010010008               ,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",020124                        ,1/2/2026,688,50,0.0
713,    CDCDCS1,6010010008               ,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",021023                        ,10/1/2025,595,50,0.0
714,    CDCDCS1,6010010008               ,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",180923                        ,9/20/2025,584,50,0.0
715,    CDCDCS1,6010010008               ,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",200124                        ,1/22/2026,708,50,628.0
716,    CDCDCS1,6010010077               ,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",010124                        ,12/31/2025,686,72,0.0
717,    CDCDCS1,6010010077               ,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",010224                        ,1/31/2026,717,72,20160.0
718,    CDCDCS1,6010010077               ,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",120124                        ,1/11/2026,697,72,3860.0
719,    CDCDCS1,6010010077               ,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",210124                        ,1/20/2026,706,72,23040.0
720,    CDCDCS1,6010010077               ,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",231023                        ,10/21/2025,615,72,0.0
721,    CDCDCS1,6010010077               ,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",231223                        ,12/22/2025,677,72,0.0
722,    CDCDCS1,6010010077               ,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",251023                        ,10/24/2025,618,72,0.0
723,    CDCDCS1,6010010077               ,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",290923                        ,9/29/2025,593,72,0.0
724,    CDCDCS1,6010010077               ,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",301123                        ,11/30/2025,655,72,0.0
725,    CDCDCS1,6010010077               ,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",311023                        ,10/30/2025,624,72,0.0
726,    CDCDCS1,6010010112               ,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL",020124                        ,1/1/2026,687,60,900.0
727,    CDCDCS1,6010010112               ,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL",150124                        ,1/15/2026,701,60,1200.0
728,    CDCDCS1,6010010112               ,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL",190923                        ,9/19/2025,583,60,0.0
729,    CDCDCS1,6010010112               ,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL",280923                        ,9/27/2025,591,60,0.0
730,    CDCDCS1,6010010112               ,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL",301123                        ,11/30/2025,655,60,2978.0
731,    CDCDCS1,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.",257/23                        ,9/13/2025,577,224,0.0
732,    CDCDCS1,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.",312/23                        ,11/7/2025,632,224,0.0
733,    CDCDCS1,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.",313/23                        ,11/8/2025,633,224,97.0
734,    CDCDCS1,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.",314/23                        ,11/9/2025,634,224,448.0
735,    CDCDCS1,6010140008               ,"RO.VEG.(AL),MAZOLA MANTECA,12X12X120GRS,ESP,M.I.",259/23                        ,9/15/2025,579,224,0.0
736,    CDCDCS1,6010140008               ,"RO.VEG.(AL),MAZOLA MANTECA,12X12X120GRS,ESP,M.I.",317/23                        ,11/12/2025,637,224,262.0
737,    CDCDCS1,6010550008               ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",242/23                        ,8/29/2025,562,224,0.0
738,    CDCDCS1,6010550008               ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",243/23                        ,8/30/2025,563,224,0.0
739,    CDCDCS1,6010550008               ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",250/23                        ,9/6/2025,570,224,0.0
740,    CDCDCS1,6010550008               ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",251/23                        ,9/7/2025,571,224,0.0
741,    CDCDCS1,6010550008               ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",290/23                        ,10/16/2025,610,224,0.0
742,    CDCDCS1,6010550008               ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",291/23                        ,10/17/2025,611,224,0.0
743,    CDCDCS1,6010550008               ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",326/23                        ,11/21/2025,646,224,1410.0
744,    CDCDCS1,6010550008               ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",327/23                        ,11/22/2025,647,224,448.0
745,    CDCDCS1,6010550008               ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",343/23                        ,12/8/2025,663,224,224.0
746,    CDCDCS1,6010550008               ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",345/23                        ,12/10/2025,665,224,1120.0
747,    CDCDCS1,6010550008               ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",354/23                        ,12/19/2025,674,224,224.0
748,    CDCDCS1,6010550008               ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",355/23                        ,12/20/2025,675,224,2016.0
749,    CDCDCS1,6010900017               ,"AC,NATURA INT,OLIVA VE,6X500ML,D(LATA),ESP,M.I.",220323                        ,3/21/2025,401,304,4.0
750,    CDCDCS1,6010900018               ,"AC,NATURA INT,OLIVA VE,6X1LT,D(LATA),ESP,M.I.",250323                        ,3/26/2025,406,156,0.0
751,    CDCDCS1,6010900024               ,"AC,NATURA SELECCION ESPECIAL,OLIVA VE,6X500ML,E,ESP,M.I.",240223                        ,2/28/2025,380,185,0.0
752,    CDCDCS1,6010900031               ,"AC,NATURA CL,OLIVA VE,12X500ML,C,ESP,M.I.",210323                        ,3/19/2025,399,160,0.0
753,    CDCDCS1,6010900032               ,"AC,NATURA INT,OLIVA VE,12X500ML,C,ESP,M.I.",210323                        ,3/20/2025,400,160,0.0
754,    CDCDCS1,6010900033               ,"AC,NATURA ANDINO,OLIVA VE,6X500ML,E,ESP,M.I.",031023                        ,10/5/2025,599,185,0.0
755,    CDCDCS1,6010900037               ,"AC,NATURA FUERTE TRI,OLIVA VE,12X500ML,C,ESP,M.I.",071023                        ,10/6/2025,600,160,0.0
756,    CDCDCS1,6010900040               ,"AC,NATURA SUAVE BI,OLIVA VE,12X500ML,C,ESP,M.I.",071023                        ,10/6/2025,600,160,0.0
757,    CDCDCS1,6010950016               ,"AC,MAZOLA CLA,MAIZ,12X900ML,B,ESP,M.I.",310723                        ,7/31/2025,533,105,230.0
758,    CDCDCS1,6011270001               ,"AC,COPISI,GIR/OLIVA,12X500ML,B,ESP,M.I./ARL",180923                        ,9/17/2025,581,144,168.0
759,    CDCDCS1,6011270002               ,"AC,COPISI,GIR/OLIVA,12X900ML,B,ESP,M.I./ARL",011223                        ,11/30/2025,655,105,78.0
760,    CDCDCS1,6011270002               ,"AC,COPISI,GIR/OLIVA,12X900ML,B,ESP,M.I./ARL",211122                        ,11/21/2024,281,105,0.0
761,    CDCDCS1,6011570001               ,"AC,NATURA,GIR/OLIVA,15X900ML,C,ESP,M.I.",090423                        ,4/10/2025,421,72,0.0
762,    CDCDCS1,6011570001               ,"AC,NATURA,GIR/OLIVA,15X900ML,C,ESP,M.I.",110124                        ,1/10/2026,696,72,98.0
763,    CDCDCS1,6011570002               ,"AC,NATURA,GIR/OLIVA,12X1,5L,C,ESP,M.I.",120423                        ,4/11/2025,422,60,0.0
764,    CDCDCS1,6011570005               ,"AC,NATURA,GIR/OLIVA,12X500ML,C,ESP,M.I.",210323                        ,3/20/2025,400,160,196.0
765,    CDCDCS1,6011640001               ,"RO.VEG.(AL),NATURA,OLIVA,12X120GRS,ESP,M.I.",275/23                        ,10/1/2025,595,224,0.0
766,    CDCDCS1,6011640001               ,"RO.VEG.(AL),NATURA,OLIVA,12X120GRS,ESP,M.I.",339/23                        ,12/4/2025,659,224,0.0
767,    CDCDCS1,6030010007               ,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",011023                        ,6/27/2024,134,260,0.0
768,    CDCDCS1,6030010007               ,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",011223                        ,8/27/2024,195,260,6516.0
769,    CDCDCS1,6030010007               ,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",050124                        ,10/1/2024,230,260,1297.0
770,    CDCDCS1,6030010007               ,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",051023                        ,7/1/2024,138,260,0.0
771,    CDCDCS1,6030010007               ,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",111023                        ,7/7/2024,144,260,0.0
772,    CDCDCS1,6030010007               ,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",121023                        ,7/8/2024,145,260,0.0
773,    CDCDCS1,6030010007               ,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",151023                        ,7/11/2024,148,260,0.0
774,    CDCDCS1,6030010007               ,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",181123                        ,8/14/2024,182,260,0.0
775,    CDCDCS1,6030010007               ,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",190923                        ,6/15/2024,122,260,0.0
