,Boca de entrega,Nº Orden@Tipo Documento,Nº Orden@Nro. Documento,Artículo@LITM,Artículo@Descripcion,Pallets Solicitados,Cajas Solicitadas
243,301161,SD,175883,6011570005,"AC,NATURA,GIR/OLIVA,12X500ML,C,ESP,M.I.           ",0.3125,50.0
244,301161,SD,663705,6040100010,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MER",7.0,1820.0
245,301161,SD,663705,6040100001,"KET,NATURA,192,8 G,SH,ST,ESP,M.I.                 ",0.265252,100.0
246,301161,SD,663706,6030010208,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA)",4.05,324.0
247,251874,SD,175768,6010010007,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL              ",10.0,600.0
248,251874,SD,175768,6010010077,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.                 ",10.0,720.0
249,242389,SD,175815,6010900033,"AC,NATURA ANDINO,OLIVA VE,6X500ML,E,ESP,M.I.      ",0.2,37.0
250,242389,SD,175815,6010900037,"AC,NATURA FUERTE TRI,OLIVA VE,12X500ML,C,ESP,M.I. ",0.125,20.0
251,242389,SD,175815,6010900040,"AC,NATURA SUAVE BI,OLIVA VE,12X500ML,C,ESP,M.I.   ",0.125,20.0
252,242389,SD,175815,6010010008,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL                 ",12.0,600.0
253,242389,SD,175815,6011640001,"RO.VEG.(AL),NATURA,OLIVA,12X120GRS,ESP,M.I.       ",0.142857,32.0
254,242389,SD,663605,6030050071,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO ",8.0,1152.0
255,242389,SD,663727,6030050074,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN ",1.0,80.0
256,311778,SD,662400,6030050074,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN ",0.2,16.0
257,311778,SD,662400,6050100001,"SGOLF,NATURA,192,8 CC,SH,ST,ESP,M.I.              ",0.002653,1.0
258,237748,SD,663480,6030050071,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO ",5.0,720.0
259,325039,SD,663503,6030050070,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),E",0.692308,180.0
260,274918,SD,175851,6010010007,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL              ",0.5,30.0
261,273955,SD,175767,6010010007,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL              ",3.0,180.0
262,273955,SD,175767,6010010077,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.                 ",4.666667,336.0
263,313119,SD,175848,6010010112,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL                 ",1.0,60.0
264,313119,SD,663664,6030010208,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA)",4.6,368.0
265,202821,SD,175903,6010010007,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL              ",0.666667,40.0
266,202821,SD,175903,6010010077,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.                 ",0.5,36.0
267,202821,SD,175903,6010010008,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL                 ",0.4,20.0
268,202821,SD,175903,6010140007,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.    ",0.022321,5.0
269,202821,SD,175903,6010140008,"RO.VEG.(AL),MAZOLA MANTECA,12X12X120GRS,ESP,M.I.  ",0.022321,5.0
270,202821,SD,175903,6010550008,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.         ",0.044643,10.0
271,202821,SD,663796,6040100010,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MER",0.076923,20.0
272,202821,SD,663796,6030050070,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),E",0.153846,40.0
273,202821,SD,663796,6030050071,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO ",0.25,36.0
274,202821,SD,663796,6030010007,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA)",0.307692,80.0
275,202821,SD,663796,6030010170,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA)",0.125,34.0
276,232169,SD,175907,6010010007,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL              ",26.0,1300.0
277,232169,SD,175908,6010010007,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL              ",26.0,1300.0
278,232169,SD,663801,6030010019,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./A",26.0,3744.0
279,232169,SD,663802,6030010019,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./A",26.0,3744.0
280,242156,SD,663253,6030330002,"MAYO,CADA DIA,LIGHT,12,500 CC,DP,CT (CON TAPA),ESP",0.208333,30.0
281,242156,SD,663253,6050100007,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,M",0.153846,40.0
282,242156,SD,663412,6030050071,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO ",0.166667,24.0
283,242156,SD,663769,6040100010,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MER",0.307692,80.0
284,242156,SD,663769,6030330001,"MAYO,CADA DIA,LIGHT,12,250 CC,DP,ST (SIN TAPA),ESP",0.115385,30.0
285,242156,SD,663769,6030330002,"MAYO,CADA DIA,LIGHT,12,500 CC,DP,CT (CON TAPA),ESP",0.138889,20.0
286,242156,SD,663769,6030050070,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),E",3.846154,1000.0
287,242156,SD,663769,6030050071,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO ",4.166667,600.0
288,242156,SD,663769,6030050069,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),E",0.735294,200.0
289,242156,SD,663769,6030050072,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO ",3.333333,360.0
290,242156,SD,663769,6030040040,"MAYO,MAYOLIVA,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M",0.769231,200.0
291,242156,SD,663769,6030010007,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA)",1.153846,300.0
292,242156,SD,663769,6030010208,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA)",0.75,60.0
293,242156,SD,663769,6030010026,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./A",0.842593,91.0
294,242156,SD,663769,6090020009,"MOSTAZA,ADEREZO NATURA,12,250 GR,DP,CT,ESP,M.I.   ",1.846154,480.0
295,242156,SD,663769,6090020012,"MOSTAZA,ADEREZO NATURA,4,3000GR,SH,ST,ESP,M.I.    ",0.8375,67.0
296,330853,SD,175878,6010010112,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL                 ",1.0,60.0
297,330853,SD,663722,6040100001,"KET,NATURA,192,8 G,SH,ST,ESP,M.I.                 ",1.0,377.0
298,330853,SD,663722,6040100003,"KET,NATURA,4,3000GR,SH,ST,ESP,M.I.                ",2.0,160.0
299,330853,SD,663722,6030010129,"MAYO,NATURA,RVL 31%,L.G,192,8 CC,SH,ST (SIN TAPA),",1.0,377.0
300,330853,SD,663722,6030010208,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA)",2.0,160.0
301,330853,SD,663722,6050100001,"SGOLF,NATURA,192,8 CC,SH,ST,ESP,M.I.              ",0.692308,261.0
302,330853,SD,663722,6050100004,"SGOLF,NATURA,4,2900 CC,SH,ST,ESP,M.I.             ",1.0,80.0
303,232571,SD,175697,6011640001,"RO.VEG.(AL),NATURA,OLIVA,12X120GRS,ESP,M.I.       ",0.142857,32.0
304,361408,SD,175863,6010010077,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.                 ",1.0,72.0
305,361408,SD,175863,6010010008,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL                 ",1.2,60.0
306,260883,SD,175615,6010900037,"AC,NATURA FUERTE TRI,OLIVA VE,12X500ML,C,ESP,M.I. ",0.1875,30.0
307,226806,SD,175902,6010010007,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL              ",26.0,1560.0
308,366063,SD,175753,6010900033,"AC,NATURA ANDINO,OLIVA VE,6X500ML,E,ESP,M.I.      ",0.027027,5.0
309,366063,SD,175753,6010900037,"AC,NATURA FUERTE TRI,OLIVA VE,12X500ML,C,ESP,M.I. ",0.03125,5.0
310,366063,SD,175753,6010900040,"AC,NATURA SUAVE BI,OLIVA VE,12X500ML,C,ESP,M.I.   ",0.03125,5.0
311,282507,SD,175759,6010900037,"AC,NATURA FUERTE TRI,OLIVA VE,12X500ML,C,ESP,M.I. ",0.03125,5.0
312,282507,SD,175759,6010900040,"AC,NATURA SUAVE BI,OLIVA VE,12X500ML,C,ESP,M.I.   ",0.03125,5.0
313,282507,SD,663555,6030050070,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),E",0.153846,40.0
314,241222,SD,175781,6010900037,"AC,NATURA FUERTE TRI,OLIVA VE,12X500ML,C,ESP,M.I. ",0.03125,5.0
315,241222,SD,175781,6010900040,"AC,NATURA SUAVE BI,OLIVA VE,12X500ML,C,ESP,M.I.   ",0.03125,5.0
316,241222,SD,175781,6011640001,"RO.VEG.(AL),NATURA,OLIVA,12X120GRS,ESP,M.I.       ",0.071429,16.0
317,363993,SD,175330,6010140007,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.    ",0.035714,8.0
318,363993,SD,175330,6010140008,"RO.VEG.(AL),MAZOLA MANTECA,12X12X120GRS,ESP,M.I.  ",0.035714,8.0
319,363993,SD,175330,6010550008,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.         ",0.285714,64.0
320,363993,SD,175330,6011640001,"RO.VEG.(AL),NATURA,OLIVA,12X120GRS,ESP,M.I.       ",0.035714,8.0
321,363993,SD,175771,6010900033,"AC,NATURA ANDINO,OLIVA VE,6X500ML,E,ESP,M.I.      ",0.027027,5.0
322,363993,SD,175771,6010900037,"AC,NATURA FUERTE TRI,OLIVA VE,12X500ML,C,ESP,M.I. ",0.03125,5.0
323,363993,SD,175771,6010900040,"AC,NATURA SUAVE BI,OLIVA VE,12X500ML,C,ESP,M.I.   ",0.03125,5.0
324,363993,SD,175771,6010140007,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.    ",0.035714,8.0
325,363993,SD,175771,6010140008,"RO.VEG.(AL),MAZOLA MANTECA,12X12X120GRS,ESP,M.I.  ",0.035714,8.0
326,363993,SD,175771,6011640001,"RO.VEG.(AL),NATURA,OLIVA,12X120GRS,ESP,M.I.       ",0.035714,8.0
327,363993,SD,661181,6030050070,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),E",0.076923,20.0
328,363993,SD,661181,6050100002,"SGOLF,NATURA,20,125 CC,SH,ST,ESP,M.I.             ",0.25,68.0
329,363993,SD,661182,6030050070,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),E",0.076923,20.0
330,363993,SD,662182,6040100010,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MER",0.230769,60.0
331,363993,SD,662182,6030050071,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO ",0.375,54.0
332,363993,SD,662182,6090020009,"MOSTAZA,ADEREZO NATURA,12,250 GR,DP,CT,ESP,M.I.   ",0.153846,40.0
333,363993,SD,662182,6050100002,"SGOLF,NATURA,20,125 CC,SH,ST,ESP,M.I.             ",0.125,34.0
334,363993,SD,662183,6030050072,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO ",0.166667,18.0
335,363993,SD,662183,6030040007,"MAYO,MAYOLIVA,L.G,12,500 CC,DP,CT,ESP,M.I./ARL    ",0.125,18.0
336,363993,SD,662183,6030010007,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA)",2.0,520.0
337,363993,SD,662183,6030010019,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./A",2.0,288.0
338,363993,SD,662183,6030010026,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./A",1.0,108.0
339,363993,SD,662759,6040100010,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MER",0.230769,60.0
340,363993,SD,662759,6030040073,"MAYO,MAYOLIVA,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M",0.125,34.0
341,363993,SD,662759,6030010129,"MAYO,NATURA,RVL 31%,L.G,192,8 CC,SH,ST (SIN TAPA),",0.076923,29.0
342,363993,SD,662759,6030010170,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA)",5.0,1360.0
343,363993,SD,662759,6030010208,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA)",1.0,80.0
344,363993,SD,662759,6090020009,"MOSTAZA,ADEREZO NATURA,12,250 GR,DP,CT,ESP,M.I.   ",0.076923,20.0
345,363993,SD,662947,6030010026,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./A",2.0,216.0
346,363993,SD,663517,6040100009,"KET,NATURA,12,500 G,DP,CT,ESP,M.I.                ",0.25,36.0
347,363993,SD,663517,6040100001,"KET,NATURA,192,8 G,SH,ST,ESP,M.I.                 ",0.013263,5.0
348,363993,SD,663517,6040100003,"KET,NATURA,4,3000GR,SH,ST,ESP,M.I.                ",0.0625,5.0
349,363993,SD,663517,6090020010,"MOSTAZA,ADEREZO NATURA,192,8 G,SH,ST,ESP,M.I.     ",0.013263,5.0
350,363993,SD,663519,6030050069,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),E",0.5,136.0
351,363993,SD,663519,6090020012,"MOSTAZA,ADEREZO NATURA,4,3000GR,SH,ST,ESP,M.I.    ",0.0625,5.0
352,363993,SD,663519,6050100001,"SGOLF,NATURA,192,8 CC,SH,ST,ESP,M.I.              ",0.013263,5.0
353,363993,SD,663519,6050100004,"SGOLF,NATURA,4,2900 CC,SH,ST,ESP,M.I.             ",0.0625,5.0
354,248095,SD,175782,6010900037,"AC,NATURA FUERTE TRI,OLIVA VE,12X500ML,C,ESP,M.I. ",0.03125,5.0
355,248095,SD,175782,6010900040,"AC,NATURA SUAVE BI,OLIVA VE,12X500ML,C,ESP,M.I.   ",0.03125,5.0
356,248095,SD,175782,6011640001,"RO.VEG.(AL),NATURA,OLIVA,12X120GRS,ESP,M.I.       ",0.071429,16.0
357,248095,SD,663553,6030050071,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO ",0.5,72.0
358,241227,SD,175833,6010900037,"AC,NATURA FUERTE TRI,OLIVA VE,12X500ML,C,ESP,M.I. ",0.03125,5.0
359,241227,SD,175833,6010900040,"AC,NATURA SUAVE BI,OLIVA VE,12X500ML,C,ESP,M.I.   ",0.03125,5.0
360,241229,SD,175880,6010900037,"AC,NATURA FUERTE TRI,OLIVA VE,12X500ML,C,ESP,M.I. ",0.03125,5.0
361,241229,SD,175880,6010900040,"AC,NATURA SUAVE BI,OLIVA VE,12X500ML,C,ESP,M.I.   ",0.03125,5.0
362,338810,SD,663289,6050100002,"SGOLF,NATURA,20,125 CC,SH,ST,ESP,M.I.             ",0.125,34.0
363,225661,SD,663288,6050100007,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,M",0.576923,150.0
364,225661,SD,663631,6040100010,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MER",0.076923,20.0
365,225661,SD,663631,6040100009,"KET,NATURA,12,500 G,DP,CT,ESP,M.I.                ",1.0,144.0
366,225661,SD,663631,6030040040,"MAYO,MAYOLIVA,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M",0.184615,48.0
367,225661,SD,663631,6030010007,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA)",3.0,780.0
368,225661,SD,663631,6030010019,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./A",4.0,576.0
369,225661,SD,663631,6030010026,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./A",2.0,216.0
370,225661,SD,663631,6090020009,"MOSTAZA,ADEREZO NATURA,12,250 GR,DP,CT,ESP,M.I.   ",0.384615,100.0
371,225661,SD,663631,6090020011,"MOSTAZA,ADEREZO NATURA,12,500 G,DP,CT,ESP,M.I.    ",0.25,36.0
372,225661,SD,663631,6050100007,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,M",0.615385,160.0
373,225661,SD,663632,6030010208,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA)",3.0,240.0
374,215258,SD,663491,6030330001,"MAYO,CADA DIA,LIGHT,12,250 CC,DP,ST (SIN TAPA),ESP",0.769231,200.0
375,215258,SD,663491,6030330002,"MAYO,CADA DIA,LIGHT,12,500 CC,DP,CT (CON TAPA),ESP",0.694444,100.0
376,257797,SD,663777,6030050070,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),E",2.0,520.0
377,257797,SD,663777,6030050071,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO ",2.0,288.0
378,257797,SD,663777,6030010007,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA)",10.0,2600.0
379,257797,SD,663777,6030010019,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./A",2.0,288.0
380,257797,SD,663777,6030010170,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA)",1.0,272.0
381,225675,SD,175825,6010010007,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL              ",1.0,60.0
382,228809,SD,175849,6010010007,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL              ",3.0,180.0
383,228809,SD,175849,6010010077,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.                 ",4.0,288.0
384,228809,SD,663665,6040100010,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MER",0.169231,44.0
385,228809,SD,663665,6040100009,"KET,NATURA,12,500 G,DP,CT,ESP,M.I.                ",0.902778,130.0
386,228809,SD,663665,6030010007,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA)",1.384615,360.0
387,228809,SD,663665,6030010019,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./A",0.125,18.0
388,228809,SD,663665,6030010170,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA)",2.5,680.0
389,228809,SD,663665,6030010026,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./A",0.333333,36.0
390,228809,SD,663665,6090020009,"MOSTAZA,ADEREZO NATURA,12,250 GR,DP,CT,ESP,M.I.   ",0.384615,100.0
391,228809,SD,663665,6090020011,"MOSTAZA,ADEREZO NATURA,12,500 G,DP,CT,ESP,M.I.    ",0.069444,10.0
392,228809,SD,663665,6050100002,"SGOLF,NATURA,20,125 CC,SH,ST,ESP,M.I.             ",0.143382,39.0
393,258384,SD,175841,6011270001,"AC,COPISI,GIR/OLIVA,12X500ML,B,ESP,M.I./ARL       ",0.048611,7.0
394,258384,SD,175841,6011270002,"AC,COPISI,GIR/OLIVA,12X900ML,B,ESP,M.I./ARL       ",0.057143,6.0
395,258384,SD,175841,6010010007,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL              ",5.0,300.0
396,258384,SD,175841,6010010077,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.                 ",11.0,792.0
397,258384,SD,175841,6010010112,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL                 ",1.0,60.0
398,258384,SD,175841,6010010008,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL                 ",3.0,150.0
399,258384,SD,175841,6011570002,"AC,NATURA,GIR/OLIVA,12X1,5L,C,ESP,M.I.            ",0.1,6.0
400,258384,SD,175841,6011570005,"AC,NATURA,GIR/OLIVA,12X500ML,C,ESP,M.I.           ",0.2,32.0
401,258384,SD,175841,6011570001,"AC,NATURA,GIR/OLIVA,15X900ML,C,ESP,M.I.           ",0.180556,13.0
402,258384,SD,175841,6010140007,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.    ",0.089286,20.0
403,258384,SD,175841,6010140008,"RO.VEG.(AL),MAZOLA MANTECA,12X12X120GRS,ESP,M.I.  ",0.080357,18.0
404,258384,SD,175841,6010550008,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.         ",0.625,140.0
405,258384,SD,663651,6040100010,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MER",0.584615,152.0
406,258384,SD,663651,6030330001,"MAYO,CADA DIA,LIGHT,12,250 CC,DP,ST (SIN TAPA),ESP",0.015385,4.0
407,258384,SD,663651,6030330002,"MAYO,CADA DIA,LIGHT,12,500 CC,DP,CT (CON TAPA),ESP",0.041667,6.0
408,258384,SD,663651,6030050070,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),E",1.615385,420.0
409,258384,SD,663651,6030050071,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO ",1.625,234.0
410,258384,SD,663651,6030050069,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),E",0.125,34.0
411,258384,SD,663651,6030050072,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO ",0.166667,18.0
412,258384,SD,663651,6030040040,"MAYO,MAYOLIVA,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M",0.484615,126.0
413,258384,SD,663651,6030040007,"MAYO,MAYOLIVA,L.G,12,500 CC,DP,CT,ESP,M.I./ARL    ",0.701389,101.0
414,258384,SD,663651,6030040073,"MAYO,MAYOLIVA,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M",0.525735,143.0
415,258384,SD,663651,6030010007,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA)",9.230769,2400.0
416,258384,SD,663651,6030010019,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./A",1.375,198.0
417,258384,SD,663651,6030010129,"MAYO,NATURA,RVL 31%,L.G,192,8 CC,SH,ST (SIN TAPA),",0.076923,29.0
418,258384,SD,663651,6030010170,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA)",18.5,5032.0
419,258384,SD,663651,6030010026,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./A",1.333333,144.0
420,258384,SD,663651,6090020009,"MOSTAZA,ADEREZO NATURA,12,250 GR,DP,CT,ESP,M.I.   ",0.6,156.0
421,258384,SD,663651,6090020011,"MOSTAZA,ADEREZO NATURA,12,500 G,DP,CT,ESP,M.I.    ",0.631944,91.0
422,258384,SD,663651,6050100007,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,M",0.369231,96.0
423,258384,SD,663651,6050100002,"SGOLF,NATURA,20,125 CC,SH,ST,ESP,M.I.             ",0.033088,9.0
424,278927,SD,175901,6010010008,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL                 ",12.0,600.0
425,278927,SD,663781,6030050074,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN ",2.0,160.0
426,278927,SD,663781,6030050070,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),E",2.0,520.0
427,278927,SD,663781,6030050069,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),E",2.0,544.0
428,361409,SD,663376,6030330002,"MAYO,CADA DIA,LIGHT,12,500 CC,DP,CT (CON TAPA),ESP",0.034722,5.0
429,361409,SD,663506,6050100007,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,M",0.046154,12.0
430,361409,SD,663614,6030050069,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),E",0.551471,150.0
431,361409,SD,663614,6030010007,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA)",1.315385,342.0
432,361409,SD,663614,6030010170,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA)",2.205882,600.0
433,361409,SD,663614,6050100007,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,M",0.153846,40.0
434,361409,SD,663702,6030050070,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),E",1.153846,300.0
435,361409,SD,663702,6030010019,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./A",0.416667,60.0
436,361409,SD,663702,6030010026,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./A",0.25,27.0
437,327955,SD,663627,6030010170,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA)",0.183824,50.0
438,239672,SD,663779,6030050070,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),E",4.176923,1086.0
439,257447,SD,663736,6030050070,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),E",4.873077,1267.0
440,257447,SD,663736,6090020009,"MOSTAZA,ADEREZO NATURA,12,250 GR,DP,CT,ESP,M.I.   ",0.7,182.0
441,257447,SD,663736,6050100007,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,M",0.084615,22.0
442,257447,SD,663736,6050100002,"SGOLF,NATURA,20,125 CC,SH,ST,ESP,M.I.             ",0.430147,117.0
443,257447,SD,663737,6030040073,"MAYO,MAYOLIVA,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M",0.007353,2.0
444,257447,SD,663737,6030010007,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA)",1.057692,275.0
445,257447,SD,663737,6030010019,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./A",7.076389,1019.0
446,257447,SD,663737,6030010170,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA)",11.761029,3199.0
447,257447,SD,663737,6030010026,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./A",0.75,81.0
448,277711,SD,175895,6010010007,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL              ",7.2,360.0
449,277711,SD,175895,6010550008,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.         ",0.142857,32.0
450,277711,SD,663756,6040100010,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MER",0.342308,89.0
451,277711,SD,663756,6030050070,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),E",0.353846,92.0
